brand,name,model_number,category,sub_category,price_inr,price_usd,warranty,description,full_specifications,unit_of_measure,min_order_quantity,lead_time_days,gst_rate,image_url,needs_review,source_file,data_quality_score
Sennheiser,Sennheiser MEB 104B,MEB 104B,General AV,Needs Classification,11000.0,131.74,Not Specified,,Sennheiser,piece,1,14,18,,True,Sennheiser.csv,50
Sennheiser,Sennheiser MCR4 DW3 - Wireless microphone,MCR4 DW3,Audio,Wireless Microphone System,135975.0,1628.44,Not Specified,Wireless microphone,Sennheiser Wireless microphone,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser nded 865 DW-3-EU - Wireless microphone,nded 865 DW-3-EU,Audio,Wireless Microphone System,50057.0,599.49,Not Specified,Wireless microphone,Sennheiser Wireless microphone,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser ME2 KIT - Wireless microphone,ME2 KIT,Audio,Wireless Microphone System,39583.0,474.05,Not Specified,Wireless microphone,Sennheiser Wireless microphone,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser 14-40 - microphone,14-40,General AV,Needs Classification,15500.0,185.63,Not Specified,microphone,Sennheiser microphone,piece,1,14,18,,True,Sennheiser.csv,70
Sennheiser,Sennheiser MAT 133-S - microphone,MAT 133-S,General AV,Needs Classification,14500.0,173.65,Not Specified,microphone,Sennheiser microphone,piece,1,14,18,,True,Sennheiser.csv,70
Sennheiser,Sennheiser CHG4-N - Wireless microphone,CHG4-N,Audio,Wireless Microphone System,59500.0,712.57,Not Specified,Wireless microphone,Sennheiser Wireless microphone,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser HM 1 KIT - Wireless microphone,HM 1 KIT,Audio,Wireless Microphone System,48390.0,579.52,Not Specified,Wireless microphone,Sennheiser Wireless microphone,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser TCC-2 - TCC-2 ceiling microphone,TCC-2,Audio,Ceiling Microphone,307810.0,3686.35,Not Specified,TCC-2 ceiling microphone,Sennheiser TCC-2 ceiling microphone,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser MCR 4 DW-3 - Four channel receiver for SpeechLine Digital Wireless,MCR 4 DW-3,Signal Management,Extender (TX/RX),137202.0,1643.14,Not Specified,Four channel receiver for SpeechLine Digital Wireless,Sennheiser Four channel receiver for SpeechLine Digital Wireless,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser MKE 2 KIT - SpeechLine Digital Wireless Bodypack kit. Includes (1) SL Bodypack DW and (1) MKE 2 lavalier microphone,MKE 2 KIT,Audio,Headset / Wearable Mic,37698.0,451.47,Not Specified,SpeechLine Digital Wireless Bodypack kit. Includes (1) SL Bodypack DW and (1) MKE 2 lavalier microphone,SpeechLine Digital Wireless Bodypack kit. Includes (1) SL Bodypack DW and (1) MKE 2 lavalier microphone,set,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser HELD 865 DW-3-EU - Wireless Handheld Microphone,HELD 865 DW-3-EU,General AV,Needs Classification,51079.0,611.72,Not Specified,Wireless Handheld Microphone with MME 865 capsule,Sennheiser Wireless Handheld Microphone with MME 865 capsule,piece,1,14,18,,True,Sennheiser.csv,70
Sennheiser,Sennheiser CHG 4N - Network enabled charger featuring 4 individual charging bays.,CHG 4N,General AV,Needs Classification,61681.0,738.69,Not Specified,Network enabled charger featuring 4 individual charging bays.,Sennheiser Network enabled charger featuring 4 individual charging bays.,piece,1,14,18,,True,Sennheiser.csv,70
Sennheiser,Sennheiser CHG 2N - Network enabled charger featuring 2 individual charging bays.,CHG 2N,General AV,Needs Classification,16896.0,202.35,Not Specified,Network enabled charger featuring 2 individual charging bays.,Sennheiser Network enabled charger featuring 2 individual charging bays.,piece,1,14,18,,True,Sennheiser.csv,70
Sennheiser,Sennheiser MCR 2 DW-3 - Two channel receiver for SpeechLine Digital Wireless,MCR 2 DW-3,Signal Management,Extender (TX/RX),81638.0,977.7,Not Specified,Two channel receiver for SpeechLine Digital Wireless,Sennheiser Two channel receiver for SpeechLine Digital Wireless,piece,1,21,18,,False,Sennheiser.csv,100
Sennheiser,Sennheiser SL - Ceiling Mic Suspension Kit,SL,Audio,Ceiling Microphone,13500.0,161.68,Not Specified,Ceiling Mic Suspension Kit,Ceiling Mic Suspension Kit,set,1,21,18,,False,Sennheiser.csv,100
Lightware,Lightware EPP-HAL-TPX-UCX-LARGE - Haleon Large bundle including TPX-4x3-TX20-RX107 bundle,EPP-HAL-TPX-UCX-LARGE,Software & Services,Support & Warranty,0.0,0.0,5 Years,"Haleon Large bundle including TPX-4x3-TX20-RX107 bundle, 2pcs CAB-USBC-T200C, 4pcs CAB-HDMI20-PHS200F, 1pc UD Mounting Plate F100, 1pc UD Mounting Plate F110, 1pc UD Mounting PSU F120, 1pc C-LOCK....","Lightware Haleon Large bundle including 
TPX-4x3-TX20-RX107 bundle, 2pcs 
CAB-USBC-T200C, 4pcs CAB-HDMI20-PHS200F, 
1pc UD Mounting Plate F100, 1pc UD 
Mounting Plate F110, 1pc UD Mounting PSU F120,
 1pc C-LOCK. Custom Haleon Enhanced 
5 Year Warranty is included.",piece,1,14,18,,False,Lightware.csv,50
Lightware,Lightware EPP-HAL-DCX-HUDDLE - Haleon Huddle bundle including DCX-2x1-HC10,EPP-HAL-DCX-HUDDLE,Software & Services,Support & Warranty,0.0,0.0,5 Years,"Haleon Huddle bundle including DCX-2x1-HC10, 1pc CAB-USBC-T200C, 2pcs CAB-HDMI20-PHS200F, 1pc CAB-HDMI20-PHS500P, 1pc UD Mounting Plate F100, 1pc UD Mounting PSU F100, 1pc C-LOCK. Custom Haleon...","Lightware Haleon Huddle bundle including 
DCX-2x1-HC10, 1pc CAB-USBC-T200C, 2pcs 
CAB-HDMI20-PHS200F, 1pc CAB-HDMI20-PHS500P, 
1pc UD Mounting Plate F100, 1pc UD Mounting PSU F100, 
1pc C-LOCK. Custom Haleon Enhanced
 5 Year Warranty is included.",piece,1,14,18,,False,Lightware.csv,50
Lightware,Lightware UCX-1x1-C40 - Taurus UCX 1x1 docking station,UCX-1x1-C40,Cables & Connectivity,AV Cable,0.0,0.0,Not Specified,"Taurus UCX 1x1 docking station with USB-C, HDMI 2.0 and USB 3.1 ports supporting 4K signal formats (4K UHD @ 60Hz RGB 4:4:4, up to 18 Gbps) and charging up to 100W. Advanced room automation and...","Taurus UCX 1x1 docking station with USB-C, HDMI 2.0 and USB 3.1 ports supporting 4K signal formats (4K UHD @ 60Hz RGB 4:4:4, up to 18 Gbps) and charging up to 100W. Advanced room automation and control features.",piece,1,7,18,,False,Lightware.csv,50
Lightware,Lightware F100 - Under desk mounting for Taurus UCX power supply for 160W power supply,F100,Infrastructure,Power Management,0.0,0.0,Not Specified,Under desk mounting for Taurus UCX power supply for 160W power supply,Under desk mounting for Taurus UCX power supply for 160W power supply,piece,1,7,18,,False,Lightware.csv,50
Lightware,Lightware T300C - 3m (9.84ft) Full-Featured USB-C cable for USB3.2 Gen 2x2,T300C,Cables & Connectivity,AV Cable,0.0,0.0,Not Specified,"3m (9.84ft) Full-Featured USB-C cable for USB3.2 Gen 2x2, 4K60 Video and 100W/5A Charging, Microcoax technology","3m (9.84ft) Full-Featured USB-C cable for USB3.2 Gen 2x2, 4K60 Video and 100W/5A Charging, Microcoax technology",piece,1,7,18,,False,Lightware.csv,50
Lightware,Lightware HDMI20-CA - 8 input and 4 output Full 4K HDMI 2.0 and HDCP 2.2 standalone matrix,HDMI20-CA,Signal Management,Matrix Switcher,0.0,0.0,Not Specified,"8 input and 4 output Full 4K HDMI 2.0 and HDCP 2.2 standalone matrix with analog audio ports. 4K@60Hz with RGB 4:4:4 colorspace, 18 Gbit/sec bandwidth. RS-232, Ethernet and USB control options, Pixel...","8 input  and  4 output Full 4K HDMI 2.0 and HDCP 2.2 standalone matrix with analog audio ports. 4K@60Hz with RGB 4:4:4 colorspace, 18 Gbit/sec bandwidth. RS-232, Ethernet and USB control options, Pixel Accurate Reclocking, Advanced EDID Management. LCD front panel control",piece,1,21,18,,False,Lightware.csv,50
Lightware,Lightware TX96 - HDMI1.4 + Ethernet + RS-232 + bidirectional IR HDBaseT transmitter over CATx cable. HDCP,TX96,Signal Management,Extender (TX/RX),0.0,0.0,Not Specified,"HDMI1.4 + Ethernet + RS-232 + bidirectional IR HDBaseT transmitter over CATx cable. HDCP, 3D and 4K / UHD ( 30Hz RGB 4:4:4 , 60Hz YCbCr 4:2:0) compliant. 170m extension distance.","HDMI1.4 + Ethernet + RS-232 + bidirectional IR HDBaseT transmitter over CATx cable. HDCP, 3D and 4K / UHD ( 30Hz RGB 4:4:4 , 60Hz YCbCr 4:2:0) compliant. 170m extension distance.",piece,1,21,18,,False,Lightware.csv,50
Lightware,Lightware RX96 - HDMI1.4 + Ethernet + RS-232 + bidirectional IR HDBaseT receiver over CATx cable. HDCP,RX96,Signal Management,Extender (TX/RX),0.0,0.0,Not Specified,"HDMI1.4 + Ethernet + RS-232 + bidirectional IR HDBaseT receiver over CATx cable. HDCP, 3D and 4K / UHD ( 30Hz RGB 4:4:4 , 60Hz YCbCr 4:2:0) compliant. 170m extension distance.","HDMI1.4 + Ethernet + RS-232 + bidirectional IR HDBaseT receiver over CATx cable. HDCP, 3D and 4K / UHD  ( 30Hz RGB 4:4:4 , 60Hz YCbCr 4:2:0)  compliant. 170m extension distance.",piece,1,21,18,,False,Lightware.csv,50
Brightsign,Brightsign XD235 - XD235 4K Standard I/O Player,XD235,Signal Management,Digital Signage Player,61560.0,737.25,Not Specified,XD235 4K Standard I/O Player,BrightSign XD235 4K Standard I/O Player,piece,1,21,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign BSNCSUB-12-SB - BSN.cloud - subscription license (1 year) - 1 player,BSNCSUB-12-SB,Software & Services,Software License,9500.0,113.77,Not Specified,BSN.cloud - subscription license (1 year) - 1 player,BSN.cloud - subscription license (1 year) - 1 player,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign SDHC-32C10-1 - flash memory card - 32 GB - microSDHC,SDHC-32C10-1,Signal Management,Digital Signage Player,5500.0,65.87,Not Specified,flash memory card - 32 GB - microSDHC,BrightSign - flash memory card - 32 GB - microSDHC,piece,1,21,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign SDHC32C101M - SD Card,SDHC32C101M,Signal Management,Digital Signage Player,5635.0,67.49,Not Specified,SD Card,Brightsign SD Card,piece,1,21,18,,False,Brightsign & Neat.csv,80
Brightsign,Brightsign Brightsingn - remote Control,Brightsingn,Signal Management,Digital Signage Player,5160.0,61.8,Not Specified,remote Control,Brightsign remote Control,piece,1,21,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign XT1144 - Media Player,XT1144,Signal Management,Digital Signage Player,86000.0,1029.94,Not Specified,Media Player,Media Player,piece,1,21,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A006TB - Neat Board touch screen device,GIEI4A006TB,Video Conferencing,Collaboration Display,477378.0,5717.1,Not Specified,Neat Board touch screen device,Neat Board touch screen device,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A007T7 - Neat Board -Wall Mount,GIEI4A007T7,Video Conferencing,Collaboration Display,24662.0,295.35,Not Specified,Neat Board -Wall Mount,Neat Board -Wall Mount,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A009T7 - Neat Board Rolling Floor stand,GIEI4A009T7,Video Conferencing,Collaboration Display,139402.0,1669.49,Not Specified,Neat Board Rolling Floor stand,Neat Board Rolling Floor stand,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A008T9 - Neat pad Controller,GIEI4A008T9,Video Conferencing,Touch Controller / Panel,60576.0,725.46,Not Specified,Neat pad Controller,Neat pad Controller,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A007T5 - Neat Board Wall mount,GIEI4A007T5,Video Conferencing,Collaboration Display,24662.0,295.35,Not Specified,Neat Board Wall mount,Neat Board Wall mount,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A041 - Neat board wheels,GIEI4A041,Video Conferencing,Collaboration Display,100.0,1.2,Not Specified,Neat board wheels,Neat board wheels,piece,1,14,18,,False,Brightsign & Neat.csv,100
Brightsign,Brightsign GIEI4A013T4 - Netbarpro-SE,GIEI4A013T4,General AV,Needs Classification,411533.0,4928.54,Not Specified,Netbarpro-SE,Netbarpro-SE,piece,1,14,18,,True,Brightsign & Neat.csv,70
Biamp,Biamp 1600 - Meeting Room DSP,1600,Audio,DSP / Audio Processor / Mixer,490000.0,5868.26,Not Specified,"Meeting Room DSP with 4 integrated PoE+ ports. AVB & Dante, 2x2 analog I/O, Stereo USB and 16 channels of AEC. Includes Biamp Launch automatic discovery and tuning","Meeting Room DSP with 4 integrated PoE+ ports. AVB & Dante, 2x2 analog I/O, Stereo USB and 16 channels of AEC. Includes Biamp Launch automatic discovery and tuning",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp REVAMO2150 - REVAMP2150 is two-channel digital power amplifier,REVAMO2150,Video Conferencing,VC Phone,33751.0,404.2,Not Specified,REVAMP2150 is two-channel digital power amplifier with 2x165 watts dynamic output power@4 ohms,"REVAMP2150 is two-channel digital power amplifier
 with 2x165 watts dynamic output power@4 ohms",piece,1,14,18,,False,Biamp.csv,100
Biamp,Biamp VT4 - Digital audio server,VT4,General AV,Needs Classification,270000.0,3233.53,Not Specified,"Digital audio server with 4 analog inputs and 4 analog outputs, and includes Acoustic Echo Cancellation (AEC) technology","Digital audio server with 4 analog inputs and 4 analog outputs, 
and includes Acoustic Echo Cancellation (AEC) technology",piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp CM20T - 2 Way Ceiling Speaker,CM20T,Audio,Ceiling Loudspeaker,7000.0,83.83,Not Specified,2 Way Ceiling Speaker with 30-Watt Max Power with transformer tapping option of 70 V and 100 V,"2 Way Ceiling Speaker with 30-Watt Max Power with
 transformer tapping option of 70 V and 100 V",piece,1,21,18,,False,Biamp.csv,100
Biamp,"Biamp MASK6CT-BL - Wall mount speakers - 6 "" inches model",MASK6CT-BL,Audio,Wall-mounted Loudspeaker,16700.0,200.0,Not Specified,"Wall mount speakers - 6 "" inches model","Wall mount speakers - 6 "" inches model",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp REVAMP2120T - 2 Channel class D amplifier 2 x 120 Watts (70/100 Volts or RMS @ 8 Ohms),REVAMP2120T,Video Conferencing,VC Phone,39739.0,475.92,Not Specified,2 Channel class D amplifier 2 x 120 Watts (70/100 Volts or RMS @ 8 Ohms),"2 Channel class D amplifier 2 x 120 Watts  
(70/100 Volts or RMS @ 8 Ohms)",piece,1,14,18,,False,Biamp.csv,100
Biamp,Biamp 4120T - 4 Channel Power Amplifier,4120T,Audio,Amplifier,75960.0,909.7,Not Specified,4 Channel Power Amplifier with 100 W. per Ch. Output,4 Channel Power Amplifier with 100 W. per Ch. Output,piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp REVAMP4240T - Channel amplifier 4x240 watts model,REVAMP4240T,Video Conferencing,VC Phone,175000.0,2095.81,Not Specified,Channel amplifier 4x240 watts model,Channel amplifier 4x240 watts model,piece,1,14,18,,False,Biamp.csv,100
Biamp,Biamp Tesira - Fixed I/O DSP,Tesira,Audio,DSP / Audio Processor / Mixer,303072.0,3629.6,Not Specified,"Fixed I/O DSP with 12 analog inputs, 8 analog outputs, 8 channels configurable USB audio, and Acoustic Echo Cancellation (AEC) technology (all 12 inputs)","Fixed I/O DSP with 12 analog inputs, 8 analog outputs, 
8 channels configurable USB audio, 
and Acoustic Echo Cancellation (AEC) technology (all 12 inputs)",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp X 800 - Meeting Room DSP,X 800,Audio,DSP / Audio Processor / Mixer,406692.0,4870.56,Not Specified,"Meeting Room DSP with 4 integrated PoE+ ports. AVB & Dante, 2x2 analog I/O, Stereo USB and 8 channels of AEC. Includes Biamp Launch automatic discovery and tuning","Meeting Room DSP with 4 integrated PoE+ ports. 
AVB & Dante, 2x2 analog I/O, Stereo USB and 8 channels of AEC. 
Includes Biamp Launch automatic discovery and tuning",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TC-5 - 5-port expansion device,TC-5,General AV,Needs Classification,98076.0,1174.56,Not Specified,5-port expansion device,5-port expansion device,piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp TesiraCONNECT - 50' (15m) power extension cable,TesiraCONNECT,Audio,DSP / Audio Processor / Mixer,12012.0,143.86,Not Specified,50' (15m) power extension cable,50' (15m) power extension cable,piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-XEX - Expansion AVB Beamtracking ceiling microphone,TCM-XEX,Audio,Ceiling Microphone,138163.0,1654.65,Not Specified,"Expansion AVB Beamtracking ceiling microphone, white surface mount","Expansion AVB Beamtracking ceiling microphone, white surface mount",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-X - Hole saw and driver for installing TCM-X Mics,TCM-X,Audio,Ceiling Microphone,5040.0,60.36,Not Specified,Hole saw and driver for installing TCM-X Mics,Hole saw and driver for installing TCM-X Mics,piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-X-FM - Flush mount for TCM-X,TCM-X-FM,Audio,Ceiling Microphone,17740.0,212.46,Not Specified,"Flush mount for TCM-X, TCM-XA, and TCM-XEX microphones, white","Flush mount for TCM-X, TCM-XA, and TCM-XEX microphones, white",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp Seismic - Seismic cable adapter for ParlÃ© TCM plenum boxes (all models) and Devio DCM-1 plenum box,Seismic,Cables & Connectivity,"Connectors, Adapters & Dongles",3830.0,45.87,Not Specified,Seismic cable adapter for ParlÃ© TCM plenum boxes (all models) and Devio DCM-1 plenum box,"Seismic cable adapter for ParlÃ© TCM plenum boxes 
(all models) and Devio DCM-1 plenum box",piece,1,7,18,,False,Biamp.csv,100
Biamp,Biamp TB-1 - Ceiling tile bridge for ParlÃ© TCM plenum boxes (all models),TB-1,General AV,Needs Classification,5040.0,60.36,Not Specified,Ceiling tile bridge for ParlÃ© TCM plenum boxes (all models),Ceiling tile bridge for ParlÃ© TCM plenum boxes (all models),piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp AMP-450BP - 4 channel PoE+ conferencing amplifier [includes BPAK],AMP-450BP,General AV,Needs Classification,97776.0,1170.97,Not Specified,4 channel PoE+ conferencing amplifier [includes BPAK],4 channel PoE+ conferencing amplifier [includes BPAK],piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp EX-UBT - PoE AVB/USB expander,EX-UBT,General AV,Needs Classification,55968.0,670.28,Not Specified,PoE AVB/USB expander with BluetoothÂ® wireless technology,PoE AVB/USB expander with BluetoothÂ® wireless technology,piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp CCA - Category cable adapter 10-pack,CCA,Cables & Connectivity,"Connectors, Adapters & Dongles",16262.0,194.75,Not Specified,Category cable adapter 10-pack,Category cable adapter 10-pack,pack,1,7,18,,False,Biamp.csv,100
Biamp,Biamp MA120 - Mixer Amplifier 120 watts,MA120,General AV,Needs Classification,56650.0,678.44,Not Specified,Mixer Amplifier 120 watts,Mixer Amplifier 120 watts,piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp TesiraFORTÃ - Fixed I/O DSP,TesiraFORTÃ,Audio,DSP / Audio Processor / Mixer,287760.0,3446.23,Not Specified,"Fixed I/O DSP with 12 analog inputs, 8 analog outputs, 8 channels configurable USB audio, 128 x 128 channels of AVB,","Fixed I/O DSP with 12 analog inputs, 8 analog outputs, 
8 channels configurable USB audio, 128 x 128 channels of AVB,",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-1A - AVB Beamtracking ceiling microphone,TCM-1A,Audio,Ceiling Microphone,143880.0,1723.11,Not Specified,"AVB Beamtracking ceiling microphone with PoE+ amplifier, white pendant","AVB Beamtracking ceiling microphone 
with PoE+ amplifier, white pendant",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-1EX - Expansion AVB Beamtracking ceiling microphone,TCM-1EX,Audio,Ceiling Microphone,61476.0,736.24,Not Specified,"Expansion AVB Beamtracking ceiling microphone, white pendant","Expansion AVB Beamtracking ceiling microphone, white pendant",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp X 400 - Meeting Room DSP,X 400,Audio,DSP / Audio Processor / Mixer,660000.0,7904.19,Not Specified,"Meeting Room DSP with 4 integrated PoE+ ports; AVB/Dante, 2x2 analog I/O, Stereo USB, 4 channels of AEC","Meeting Room DSP with 4 integrated PoE+ ports; AVB/Dante,
2x2 analog I/O, Stereo USB, 4 channels of AEC",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-XA - AVB Beamtracking ceiling microphone,TCM-XA,Audio,Ceiling Microphone,266291.0,3189.11,Not Specified,"AVB Beamtracking ceiling microphone with PoE+ amplifier, white surface mount","AVB Beamtracking ceiling microphone with 
PoE+ amplifier, white surface mount",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp TCM-X-DK - Drywall ceiling plenum attachment,TCM-X-DK,Audio,Ceiling Microphone,9878.0,118.3,Not Specified,"Drywall ceiling plenum attachment, white","Drywall ceiling plenum attachment, white",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp IC6 White - In-Ceiling,IC6 White,Audio,DSP / Audio Processor / Mixer,23296.0,278.99,Not Specified,"In-Ceiling, Indoor 6.5"" Coaxial Loudspeaker,","In-Ceiling, Indoor 6.5"" Coaxial Loudspeaker,",piece,1,21,18,,False,Biamp.csv,100
Biamp,Biamp X 300 - Three-zone sound masking generator,X 300,General AV,Needs Classification,219520.0,2628.98,Not Specified,"Three-zone sound masking generator, controller, band equalizer and amplifier, supporting AVB media networks.","Three-zone sound masking generator, controller, band equalizer
 and amplifier, supporting AVB media networks.",piece,1,14,18,,True,Biamp.csv,70
Biamp,Biamp RMT-KT - Qt X Controller Rack Mount Kit,RMT-KT,General AV,Needs Classification,6013.0,72.01,Not Specified,Qt X Controller Rack Mount Kit,Qt X Controller Rack Mount Kit,set,1,14,18,,True,Biamp.csv,70
